Season,Round,Driver,Team,Position,teammate_points,teammate_podium,teammate_finish_delta,teammate_points_delta,avg_teammate_finish_delta_last_n,avg_teammate_points_delta_last_n,constructor_standing_prev,avg_team_finish,reliability_to_date_prev,pace_rank_prev,is_sprint_weekend,constructor_points_prev,avg_finish_to_date_prev,avg_points_to_date_prev,dnf_rate_to_date_prev,avg_team_finish_last_15,team_points_last_15,team_dnf_rate_last_15,practice_best_lap_mean,practice_avg_lap_mean,practice_long_run_pace_mean,practice_session_rank_mean,podium_finish,Team_quali,quali_fastest_lap_sec,gap_to_pole_sec,raw_quali_rank,teammate_fastest_lap_sec,delta_to_teammate_sec,grid_position_proxy,q1_sec,q2_sec,q3_sec,made_q2,made_q3,grid_penalty_delta_proxy,grid_penalty_applied_proxy
2024,24,STR,Aston Martin,14.0,2.0,0.0,-5.0,-2.0,-2.933333333333333,-1.4666666666666666,5.0,11.5,0.782608695652174,5.0,0.0,92.0,11.782608695652174,4.0,0.217391304347826,12.2,3.2,0.2666666666666666,84.73523076781174,98.4030515410425,95.30767930317734,15.615384615512008,0,Aston Martin,83.729,1.1340000000000003,15.0,83.196,0.5330000000000013,13.0,83.729,83.784,,1,0,2.0,1
2025,1,STR,Aston Martin,6.0,0.0,0.0,11.0,8.0,-3.2,-1.4666666666666666,1.0,11.5,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.23051201372217997,0.0,0.0,0.23138472009831235,86.56849594239775,100.97927647916009,97.9036463681105,8.224454703620962,0,Aston Martin,76.369,1.2729999999999961,14.0,76.288,0.08100000000000307,13.0,76.369,76.483,,1,0,1.0,1
2025,2,STR,Aston Martin,9.0,0.0,0.0,8.0,2.0,-2.333333333333333,-0.9333333333333332,5.0,13.0,0.0,5.0,0.0,8.0,11.5,8.0,1.0,11.5,8.0,1.0,86.55964961457737,100.96923588539305,97.89248428416668,8.221942389359143,0,Aston Martin,91.773,1.1319999999999908,15.0,91.688,0.08499999999999375,14.0,91.923,91.773,,1,0,1.0,1
2025,3,STR,Aston Martin,20.0,0.0,0.0,-9.0,0.0,-2.1333333333333333,-0.8,6.0,15.5,0.0,6.0,0.0,10.0,12.25,5.0,1.0,12.25,5.0,1.0,86.43826929475433,100.9971351614321,97.25295602615103,10.165564824770824,0,Aston Martin,89.271,2.2879999999999967,20.0,87.897,1.3739999999999952,20.0,89.271,,,0,0,0.0,0
2025,4,STR,Aston Martin,17.0,0.0,0.0,-2.0,0.0,-2.8,-0.9333333333333332,7.0,16.0,0.3333333333333333,7.0,0.0,10.0,13.333333333333334,3.333333333333333,0.6666666666666666,13.333333333333334,3.333333333333333,0.6666666666666666,88.64890479585883,103.13401962826919,98.3362836451827,8.058213967741148,0,Aston Martin,92.283,2.4420000000000073,19.0,91.634,0.6490000000000009,19.0,92.283,,,0,0,0.0,0
2025,5,STR,Aston Martin,16.0,0.0,0.0,-5.0,0.0,-3.0,-1.0,7.0,13.5,0.5,7.0,0.0,10.0,14.0,2.5,0.5,14.0,2.5,0.5,92.27376853483663,108.01739611435143,103.5046316960723,7.497953722194185,0,Aston Martin,88.645,1.350999999999999,16.0,88.303,0.34199999999999875,16.0,88.645,,,0,0,0.0,0
2025,6,STR,Aston Martin,16.0,0.0,0.0,-1.0,0.0,-3.1333333333333333,-0.7333333333333333,7.0,15.5,0.6,8.0,0.0,10.0,13.9,2.0,0.4,13.9,2.0,0.4,87.44076672447586,104.33388661559724,100.22269888649743,5.777532924024941,0,Aston Martin,87.83,1.6260000000000048,19.0,87.604,0.2259999999999991,19.0,87.83,,,0,0,0.0,0
2025,7,STR,Aston Martin,15.0,0.0,0.0,-4.0,0.0,-3.0,-0.6666666666666666,7.0,13.0,0.6666666666666667,8.0,0.0,10.0,14.166666666666666,1.6666666666666667,0.3333333333333333,14.166666666666666,1.6666666666666667,0.3333333333333333,79.47028569162796,97.05969448547893,93.5884900688578,8.667506165258729,0,Aston Martin,75.497,0.8269999999999982,8.0,75.431,0.0660000000000025,8.0,75.817,75.497,75.581,1,1,0.0,0
2025,8,STR,Aston Martin,15.0,0.0,0.0,4.0,0.0,-2.7333333333333334,-0.6666666666666666,7.0,17.0,0.7142857142857143,8.0,0.0,10.0,14.0,1.4285714285714286,0.2857142857142857,14.0,1.4285714285714286,0.2857142857142857,77.64368015074258,92.96940891674443,88.71365110065814,9.666666666667675,0,Aston Martin,72.563,2.609000000000009,19.0,70.924,1.6389999999999958,19.0,72.563,,,0,0,0.0,0
2024,1,TSU,RB,14.0,0.0,0.0,-1.0,0.0,0.055150972464760036,0.03494066243670043,1.0,13.5,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.23051201372217997,0.0,0.0,0.23138472009831235,92.23166666666668,107.40904901960783,103.43649175824176,10.666666666666666,0,RB,90.129,0.9639999999999986,12.0,90.278,-0.1490000000000009,11.0,90.481,90.129,,1,0,1.0,1
2024,2,TSU,RB,15.0,0.0,0.0,1.0,0.0,-1.0,0.0,6.0,15.5,1.0,6.0,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,90.09133333333334,108.90685087719298,108.35104444444444,13.333333333333334,0,RB,88.547,1.0750000000000028,10.0,89.025,-0.47800000000000864,9.0,88.988,88.564,88.547,1,1,1.0,1
2024,3,TSU,RB,7.0,0.0,0.0,5.0,6.0,0.0,0.0,7.0,9.5,1.0,7.0,0.0,0.0,14.5,0.0,0.0,14.5,0.0,0.0,78.16066666666667,100.5156794871795,99.44317532467532,8.666666666666666,0,RB,76.788,0.8729999999999905,10.0,77.466,-0.6779999999999973,8.0,77.356,76.791,76.788,1,1,2.0,1
2024,4,TSU,RB,10.0,0.0,0.0,9.0,1.0,1.6666666666666667,2.0,6.0,14.5,1.0,7.0,0.0,6.0,12.833333333333334,2.0,0.0,12.833333333333334,2.0,0.0,94.17233333333331,110.7062095959596,113.8909888888889,7.333333333333333,0,RB,89.413,1.215999999999994,10.0,89.472,-0.0589999999999975,10.0,89.775,89.417,89.413,1,1,0.0,0
2024,5,TSU,RB,19.0,0.0,0.0,-1.0,0.0,3.5,1.75,6.0,18.5,0.75,7.0,1.0,7.0,13.25,1.75,0.25,13.25,1.75,0.25,98.006,112.74547368421054,111.4121,12.0,0,RB,95.746,2.0859999999999985,19.0,94.934,0.8119999999999976,19.0,95.746,,,0,0,0.0,0
2024,6,TSU,RB,7.0,0.0,0.0,8.0,6.0,2.6,1.4,6.0,11.0,0.4,7.0,1.0,7.0,14.3,1.4,0.6,14.3,1.4,0.6,89.056,108.83342857142858,112.1642,8.0,0,RB,88.167,0.9260000000000019,11.0,88.617,-0.45000000000000284,10.0,88.324,88.167,88.192,1,1,1.0,1
2024,7,TSU,RB,10.0,0.0,0.0,3.0,1.0,3.5,2.1666666666666665,6.0,11.5,0.5,7.0,0.0,13.0,13.75,2.1666666666666665,0.5,13.75,2.1666666666666665,0.5,76.78066666666668,97.83751934731936,90.70532592592592,7.333333333333333,0,RB,75.358,0.612000000000009,7.0,75.674,-0.3160000000000025,7.0,75.894,75.358,75.465,1,1,0.0,0
2024,8,TSU,RB,8.0,0.0,0.0,4.0,4.0,3.4285714285714284,2.0,6.0,10.0,0.5714285714285714,7.0,0.0,14.0,13.428571428571429,2.0,0.4285714285714285,13.428571428571429,2.0,0.4285714285714285,72.40499999999999,90.4024935786436,88.20151111111112,9.333333333333334,0,RB,70.858,0.5880000000000081,8.0,71.482,-0.6239999999999952,8.0,71.852,71.106,70.858,1,1,0.0,0
2024,9,TSU,RB,14.0,4.0,0.0,-6.0,-4.0,3.5,2.25,6.0,11.0,0.625,6.0,0.0,18.0,13.0,2.25,0.375,13.0,2.25,0.375,79.79666666666667,90.70024583333334,90.88271313131314,11.666666666666666,0,RB,72.303,0.5609999999999928,8.0,72.178,0.125,8.0,72.748,72.303,72.414,1,1,0.0,0
2024,10,TSU,RB,19.0,0.0,0.0,-4.0,0.0,2.4444444444444446,1.5555555555555556,6.0,17.0,0.6666666666666667,6.0,0.0,22.0,12.77777777777778,2.4444444444444446,0.3333333333333333,12.77777777777778,2.4444444444444446,0.3333333333333333,74.849,88.70339589743588,84.3816,17.666666666666668,0,RB,72.985,1.6020000000000039,17.0,73.075,-0.09000000000000341,17.0,72.985,,,0,0,0.0,0
2024,11,TSU,RB,14.0,2.0,0.0,-5.0,-2.0,1.8,1.4,6.0,11.5,0.7,7.0,1.0,22.0,13.2,2.2,0.3,13.2,2.2,0.3,66.579,84.48131578947367,89.84616666666666,9.0,0,RB,65.412,1.0980000000000132,14.0,65.289,0.12300000000000466,14.0,65.563,65.412,,1,0,0.0,0
2024,12,TSU,RB,10.0,0.0,0.0,3.0,1.0,1.181818181818182,1.0909090909090908,6.0,11.5,0.7272727272727273,7.0,0.0,24.0,13.045454545454543,2.1818181818181817,0.2727272727272727,13.045454545454543,2.1818181818181817,0.2727272727272727,92.47633333333332,103.6979808006536,105.98482222222223,16.666666666666668,0,RB,87.269,1.4500000000000028,13.0,87.949,-0.6799999999999926,13.0,90.994,87.269,,1,0,0.0,0
2024,13,TSU,RB,9.0,0.0,0.0,3.0,2.0,1.3333333333333333,1.0833333333333333,6.0,10.5,0.75,7.0,0.0,25.0,12.916666666666666,2.083333333333333,0.25,12.916666666666666,2.083333333333333,0.25,78.53666666666666,93.25228095238096,99.03991666666668,12.0,0,RB,76.121,0.8939999999999912,9.0,76.202,-0.08100000000000307,10.0,77.436,76.121,76.477,1,1,-1.0,1
2024,14,TSU,RB,16.0,1.0,0.0,-6.0,-1.0,1.4615384615384617,1.1538461538461535,6.0,13.0,0.7692307692307692,7.0,0.0,27.0,12.73076923076923,2.076923076923077,0.2307692307692307,12.73076923076923,2.076923076923077,0.2307692307692307,113.11866666666668,120.45344871794872,122.50397402597405,17.0,0,RB,116.593,3.4339999999999975,18.0,114.682,1.9110000000000014,18.0,116.593,,,0,0,0.0,0
2024,15,TSU,RB,17.0,0.0,0.0,-5.0,0.0,0.9285714285714286,1.0,6.0,14.5,0.7857142857142857,7.0,0.0,28.0,12.75,2.0,0.2142857142857142,12.75,2.0,0.2142857142857142,72.896,89.51680857142858,85.48071428571428,10.5,0,RB,70.955,1.2819999999999965,13.0,71.943,-0.9879999999999995,12.0,71.603,70.955,,1,0,1.0,1
2024,16,TSU,RB,20.0,0.0,0.0,-7.0,0.0,0.5333333333333333,0.9333333333333332,6.0,16.5,0.8,7.0,0.0,28.0,12.866666666666667,1.8666666666666667,0.2,12.866666666666667,1.8666666666666667,0.2,81.86333333333334,100.19933333333331,95.09358333333334,14.0,0,RB,80.945,1.617999999999995,16.0,80.479,0.465999999999994,16.0,80.945,,,0,0,0.0,0
2024,17,TSU,RB,20.0,0.0,0.0,-7.0,0.0,0.1333333333333333,0.9333333333333332,6.0,16.5,0.75,7.0,0.0,28.0,13.09375,1.75,0.25,13.066666666666666,1.8666666666666667,0.2666666666666666,105.28533333333333,116.78965050505047,119.89316212121211,12.666666666666666,0,RB,103.035,1.6700000000000017,12.0,103.547,-0.5120000000000005,12.0,103.337,103.035,,1,0,0.0,0
2024,18,TSU,RB,12.0,0.0,0.0,6.0,0.0,-0.4,0.9333333333333332,6.0,15.0,0.7058823529411764,7.0,0.0,28.0,13.294117647058824,1.6470588235294117,0.2941176470588235,13.133333333333333,1.8666666666666667,0.3333333333333333,91.615,107.19365021929823,106.11185,6.666666666666667,0,RB,90.289,0.7639999999999958,10.0,91.085,-0.7959999999999923,8.0,90.716,90.289,90.354,1,1,2.0,1
2024,19,TSU,RB,14.0,2.0,0.0,-5.0,-2.0,-0.3333333333333333,0.5333333333333333,7.0,11.5,0.7222222222222222,7.0,1.0,28.0,13.38888888888889,1.5555555555555556,0.2777777777777778,13.5,1.4666666666666666,0.3333333333333333,94.313,108.6526153846154,100.258,10.0,0,RB,93.506,1.176000000000002,12.0,93.339,0.1670000000000016,11.0,93.795,93.506,,1,0,1.0,1
2024,20,TSU,RB,20.0,0.0,0.0,-4.0,0.0,-1.2666666666666666,0.3333333333333333,7.0,18.0,0.736842105263158,7.0,0.0,30.0,13.289473684210526,1.5789473684210529,0.2631578947368421,13.3,1.5333333333333334,0.2666666666666666,77.95966666666668,87.6139318181818,85.67206944444445,4.333333333333333,0,RB,77.129,1.183000000000007,11.0,77.162,-0.03300000000000125,11.0,77.182,77.129,,1,0,0.0,0
2024,21,TSU,RB,7.0,2.0,0.0,2.0,4.0,-1.4666666666666666,0.3333333333333333,7.0,8.0,0.7,7.0,1.0,30.0,13.525,1.5,0.3,13.266666666666667,1.5333333333333334,0.2,71.483,88.15193333333333,76.26957142857142,12.0,0,RB,84.111,0.7060000000000031,3.0,84.484,-0.37299999999999045,3.0,89.172,86.464,84.111,1,1,0.0,0
2024,22,TSU,RB,9.0,0.0,0.0,7.0,2.0,-1.8666666666666667,0.2,8.0,12.5,0.7142857142857143,8.0,0.0,38.0,13.261904761904765,1.809523809523809,0.2857142857142857,13.066666666666666,1.6666666666666667,0.2,96.59533333333331,110.05445833333332,110.0981851851852,15.0,0,RB,93.029,0.7169999999999987,9.0,94.087,-1.058000000000007,7.0,93.789,93.089,93.029,1,1,2.0,1
2024,23,TSU,RB,13.0,0.0,0.0,1.0,0.0,-1.6,0.2666666666666666,8.0,13.5,0.7272727272727273,7.0,0.0,40.0,13.227272727272728,1.818181818181818,0.2727272727272727,13.133333333333333,1.7333333333333334,0.2,86.35821212935336,100.00094670225032,96.43108767320224,12.242424244672133,0,RB,81.771,1.2510000000000048,14.0,82.411,-0.6400000000000006,14.0,82.364,81.771,,1,0,0.0,0
2024,24,TSU,RB,12.0,0.0,0.0,5.0,0.0,-1.8,0.0,8.0,14.5,0.7391304347826086,7.0,0.0,40.0,13.23913043478261,1.7391304347826086,0.2608695652173913,13.366666666666667,1.4666666666666666,0.2,84.56792307679956,98.13663682981863,94.05258501203382,11.615384615492005,0,RB,83.419,0.8239999999999981,12.0,83.472,-0.05299999999999727,11.0,83.735,83.419,,1,0,1.0,1
2025,1,TSU,Racing Bulls,12.0,0.0,0.0,8.0,0.0,-1.0666666666666669,0.2666666666666666,1.0,16.0,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.23051201372217997,0.0,0.0,0.23138472009831235,86.83773882539185,105.61588233119748,103.74751610504799,10.890907747286594,0,Racing Bulls,75.67,0.5739999999999981,5.0,76.175,-0.5049999999999955,5.0,76.225,76.009,75.67,1,1,0.0,0
2025,2,TSU,Racing Bulls,16.0,0.0,0.0,-5.0,0.0,-0.2666666666666666,0.2666666666666666,8.0,13.5,0.0,10.0,0.0,0.0,16.0,0.0,1.0,16.0,0.0,1.0,86.82891626026135,105.61156418371,103.74502099706868,10.889658429261013,0,Racing Bulls,91.238,0.5969999999999942,9.0,91.079,0.15900000000000603,9.0,91.238,91.26,91.638,1,1,0.0,0
2025,3,TSU,Red Bull Racing,12.0,25.0,1.0,-11.0,-25.0,-0.2666666666666666,0.4,3.0,6.5,0.5,3.0,0.0,30.0,8.25,15.0,0.5,8.25,15.0,0.5,87.47184558410834,106.7076300727582,107.2259520031753,9.777427986701753,0,Red Bull Racing,87.967,0.9839999999999947,15.0,86.983,0.9839999999999947,15.0,87.967,88.0,,1,0,0.0,0
2025,4,TSU,Red Bull Racing,9.0,8.0,0.0,-3.0,-6.0,-1.2,-1.3333333333333333,3.0,7.5,0.6666666666666667,3.0,0.0,55.0,7.666666666666667,18.33333333333333,0.3333333333333333,7.666666666666667,18.33333333333333,0.3333333333333333,90.11427792672731,107.98997629449006,108.25053098070353,9.332703709395442,0,Red Bull Racing,91.228,1.3870000000000005,10.0,90.423,0.8049999999999926,10.0,91.751,91.228,91.303,1,1,0.0,0
2025,5,TSU,Red Bull Racing,19.0,18.0,1.0,-17.0,-18.0,-1.6,-1.8666666666666667,3.0,10.5,0.75,3.0,0.0,65.0,7.625,16.25,0.25,7.625,16.25,0.25,93.74611926153884,110.76232846499033,112.48875724496997,9.112020567913692,0,Red Bull Racing,87.99,0.695999999999998,7.0,87.294,0.695999999999998,8.0,88.226,87.99,88.204,1,1,-1.0,1
2025,6,TSU,Red Bull Racing,10.0,12.0,0.0,-6.0,-11.0,-2.333333333333333,-3.0,3.0,7.0,0.6,3.0,0.0,83.0,8.2,16.6,0.4,8.2,16.6,0.4,87.94790450714733,106.47288389606662,104.76287273548729,9.110761320036431,0,Red Bull Racing,86.943,0.7390000000000043,10.0,86.204,0.7390000000000043,10.0,87.298,86.959,86.943,1,1,0.0,0
2025,7,TSU,Red Bull Racing,10.0,25.0,1.0,-9.0,-24.0,-2.4,-3.733333333333333,3.0,5.5,0.6666666666666667,3.0,0.0,96.0,8.0,16.0,0.3333333333333333,8.0,16.0,0.3333333333333333,79.41305991901591,99.024106829553,97.02168991916876,8.221942389360759,0,,,,,,,20.0,,,,0,0,,0
2025,8,TSU,Red Bull Racing,17.0,12.0,0.0,-13.0,-12.0,-2.533333333333333,-5.333333333333333,3.0,10.5,0.7142857142857143,3.0,0.0,122.0,7.642857142857143,17.428571428571427,0.2857142857142857,7.642857142857143,17.428571428571427,0.2857142857142857,76.32620961198235,92.97927479606875,89.92930595432857,9.44440946533797,0,Red Bull Racing,71.415,1.4610000000000127,12.0,70.669,0.7460000000000093,12.0,71.8,71.415,,1,0,0.0,0
2025,9,TSU,Red Bull Racing,13.0,1.0,0.0,-3.0,-1.0,-2.933333333333333,-6.133333333333334,2.0,11.5,0.75,4.0,0.0,134.0,8.0,16.75,0.25,8.0,16.75,0.25,75.68485041216675,89.93561922588349,87.82290498171673,12.888504118700745,0,Red Bull Racing,73.385,1.8389999999999986,20.0,71.848,1.5370000000000061,20.0,73.385,,,0,0,0.0,0
2024,1,VER,Red Bull Racing,1.0,18.0,1.0,1.0,8.0,0.055150972464760036,0.03494066243670043,1.0,1.5,0.7694879862778201,5.456310679611651,0.0,0.0,10.453909994175111,10.19606730143622,0.23051201372217997,0.0,0.0,0.23138472009831235,91.717,106.0575925925926,105.09863095238096,5.0,1,Red Bull Racing,89.179,0.013999999999995794,2.0,89.537,-0.3580000000000041,1.0,90.031,89.374,89.179,1,1,1.0,1
2024,2,VER,Red Bull Racing,1.0,18.0,1.0,1.0,7.0,1.0,8.0,1.0,1.5,1.0,1.0,0.0,44.0,1.5,44.0,0.0,1.5,44.0,0.0,89.07633333333335,104.97995833333334,101.6661888888889,1.6666666666666667,1,Red Bull Racing,87.472,0.0,1.0,87.807,-0.33500000000000796,1.0,88.171,88.033,87.472,1,1,0.0,0
2024,3,VER,Red Bull Racing,19.0,10.0,0.0,-14.0,-10.0,1.0,7.5,1.0,12.0,1.0,1.0,0.0,87.0,1.5,43.5,0.0,1.5,43.5,0.0,77.658,93.63245541958042,89.75,2.0,0,Red Bull Racing,75.915,0.0,1.0,76.274,-0.35899999999999466,1.0,76.819,76.387,75.915,1,1,0.0,0
2024,4,VER,Red Bull Racing,1.0,18.0,1.0,1.0,8.0,-4.0,1.6666666666666667,1.0,1.5,0.6666666666666667,2.0,0.0,97.0,5.0,32.333333333333336,0.3333333333333333,5.0,32.333333333333336,0.3333333333333333,89.8095,99.869575,100.5662,1.0,1,Red Bull Racing,88.197,0.0,1.0,88.263,-0.0660000000000025,1.0,88.866,88.74,88.197,1,1,0.0,0
2024,5,VER,Red Bull Racing,1.0,15.0,1.0,2.0,10.0,-2.75,3.25,1.0,2.0,0.75,2.0,1.0,141.0,4.125,35.25,0.25,4.125,35.25,0.25,96.66,106.851625,102.40475,3.0,1,Red Bull Racing,93.66,0.0,1.0,93.982,-0.32200000000000273,1.0,94.742,93.794,93.66,1,1,0.0,0
2024,6,VER,Red Bull Racing,2.0,12.0,0.0,2.0,6.0,-1.8,4.6,1.0,3.0,0.8,2.0,1.0,181.0,3.7,36.2,0.2,3.7,36.2,0.2,88.595,99.33,93.46918181818182,1.0,1,Red Bull Racing,87.241,0.0,1.0,87.46,-0.2189999999999941,1.0,87.689,87.566,87.241,1,1,0.0,0
2024,7,VER,Red Bull Racing,1.0,4.0,0.0,7.0,21.0,-1.1666666666666667,4.833333333333333,1.0,4.5,0.8333333333333334,1.0,0.0,211.0,3.583333333333333,35.166666666666664,0.1666666666666666,3.583333333333333,35.166666666666664,0.1666666666666666,76.68433333333333,94.57861944444444,90.02278703703705,6.0,1,Red Bull Racing,74.746,0.0,1.0,75.706,-0.960000000000008,1.0,75.762,75.176,74.746,1,1,0.0,0
2024,8,VER,Red Bull Racing,6.0,0.0,0.0,12.0,8.0,0.0,7.142857142857143,1.0,12.0,0.8571428571428572,1.0,0.0,240.0,3.7142857142857135,34.285714285714285,0.1428571428571428,3.7142857142857135,34.285714285714285,0.1428571428571428,72.121,87.55543043478262,89.56360079365079,5.666666666666667,0,Red Bull Racing,70.567,0.29699999999999704,6.0,72.06,-1.4930000000000092,6.0,71.711,70.745,70.567,1,1,0.0,0
2024,9,VER,Red Bull Racing,1.0,0.0,0.0,17.0,25.0,1.5,7.25,1.0,9.5,0.75,2.0,0.0,248.0,4.75,31.0,0.25,4.75,31.0,0.25,79.57866666666666,89.13216666666669,84.10725925925927,8.333333333333334,1,Red Bull Racing,72.0,0.25799999999999557,3.0,73.326,-1.3259999999999934,2.0,72.36,72.549,72.0,1,1,1.0,1
2024,10,VER,Red Bull Racing,1.0,4.0,0.0,7.0,21.0,3.2222222222222223,9.22222222222222,1.0,4.5,0.6666666666666667,3.0,0.0,273.0,5.277777777777778,30.33333333333333,0.3333333333333333,5.277777777777778,30.33333333333333,0.3333333333333333,73.61433333333333,83.71606453634085,80.49323611111112,3.6666666666666665,1,Red Bull Racing,71.403,0.020000000000010232,2.0,72.054,-0.6509999999999962,2.0,72.306,71.653,71.403,1,1,0.0,0
2024,11,VER,Red Bull Racing,5.0,6.0,0.0,2.0,4.0,3.6,10.4,1.0,6.0,0.7,3.0,1.0,302.0,5.2,30.2,0.3,5.2,30.2,0.3,65.685,80.45418749999999,90.14783333333332,1.0,0,Red Bull Racing,64.314,0.0,1.0,65.144,-0.8300000000000125,1.0,65.336,64.469,64.314,1,1,0.0,0
2024,12,VER,Red Bull Racing,2.0,0.0,0.0,15.0,18.0,3.4545454545454546,9.818181818181818,1.0,9.5,0.7272727272727273,1.0,0.0,318.0,5.2727272727272725,28.90909090909091,0.2727272727272727,5.2727272727272725,28.90909090909091,0.2727272727272727,91.11833333333334,98.50943891402716,98.9159696969697,5.333333333333333,1,Red Bull Racing,86.203,0.38400000000000034,4.0,98.348,-12.144999999999996,4.0,91.342,86.796,86.203,1,1,0.0,0
2024,13,VER,Red Bull Racing,5.0,6.0,0.0,2.0,4.0,4.416666666666667,10.5,1.0,6.0,0.75,2.0,0.0,336.0,5.625,28.0,0.25,5.625,28.0,0.25,77.79966666666667,85.74095098039216,83.48134814814814,2.333333333333333,0,Red Bull Racing,75.273,0.04599999999999227,3.0,77.886,-2.6129999999999995,3.0,77.087,75.77,75.273,1,1,0.0,0
2024,14,VER,Red Bull Racing,4.0,7.0,0.0,3.0,5.0,4.230769230769231,10.0,1.0,5.5,0.7692307692307692,3.0,0.0,352.0,5.653846153846154,27.07692307692308,0.2307692307692307,5.653846153846154,27.07692307692308,0.2307692307692307,109.138,113.37500480769232,113.9302222222222,1.6666666666666667,0,Red Bull Racing,113.159,0.0,1.0,113.765,-0.6059999999999945,1.0,114.938,113.837,113.159,1,1,0.0,0
2024,15,VER,Red Bull Racing,2.0,8.0,0.0,4.0,10.0,4.142857142857143,9.642857142857142,1.0,4.0,0.7857142857142857,3.0,0.0,371.0,5.642857142857143,26.5,0.2142857142857142,5.642857142857143,26.5,0.2142857142857142,75.95633333333335,86.36197584541064,87.6501341991342,8.0,1,Red Bull Racing,70.029,0.35599999999999454,2.0,70.416,-0.38700000000000045,2.0,71.393,70.811,70.029,1,1,0.0,0
2024,16,VER,Red Bull Racing,6.0,4.0,0.0,2.0,4.0,4.133333333333334,9.666666666666666,1.0,7.0,0.8,3.0,0.0,397.0,5.533333333333333,26.466666666666665,0.2,5.533333333333333,26.466666666666665,0.2,81.218,93.64190880796764,91.79576353276354,7.0,0,Red Bull Racing,79.662,0.33500000000000796,7.0,80.062,-0.3999999999999915,7.0,80.226,79.662,80.022,1,1,0.0,0
2024,17,VER,Red Bull Racing,5.0,0.0,0.0,12.0,10.0,4.2,9.4,2.0,11.0,0.8125,3.0,0.0,409.0,5.625,25.5625,0.1875,5.9,24.33333333333333,0.2,104.14566666666668,113.04466666666669,112.65845555555556,4.0,0,Red Bull Racing,102.023,0.6580000000000013,6.0,101.813,0.20999999999999375,6.0,103.097,102.042,102.023,1,1,0.0,0
2024,18,VER,Red Bull Racing,2.0,1.0,0.0,8.0,17.0,4.933333333333334,9.6,2.0,6.0,0.7647058823529411,3.0,0.0,419.0,5.941176470588236,24.647058823529413,0.2352941176470588,6.533333333333333,22.133333333333333,0.2666666666666666,91.55266666666668,101.61865873015871,100.4770529100529,7.666666666666667,1,Red Bull Racing,89.68,0.15500000000000114,3.0,90.579,-0.8989999999999867,2.0,90.157,89.68,89.728,1,1,1.0,1
2024,19,VER,Red Bull Racing,3.0,6.0,0.0,4.0,9.0,6.4,11.4,2.0,5.0,0.7777777777777778,3.0,1.0,438.0,5.944444444444445,24.33333333333333,0.2222222222222222,6.133333333333334,22.73333333333333,0.2,93.855,101.59366666666668,106.06257142857145,3.0,1,Red Bull Racing,92.361,0.03100000000000591,2.0,93.02,-0.6589999999999918,2.0,93.046,92.584,92.361,1,1,0.0,0
2024,20,VER,Red Bull Racing,6.0,0.0,0.0,11.0,8.0,6.6,11.466666666666669,2.0,11.5,0.7894736842105263,3.0,0.0,459.0,5.894736842105263,24.157894736842103,0.2105263157894736,6.366666666666666,21.2,0.2,77.92099999999999,84.48338541666666,82.75416666666666,4.0,0,Red Bull Racing,76.171,0.22500000000000853,2.0,77.611,-1.4399999999999977,2.0,76.803,76.514,76.171,1,1,0.0,0
2024,21,VER,Red Bull Racing,1.0,0.0,0.0,10.0,26.0,7.2,11.333333333333334,3.0,6.0,0.8,3.0,1.0,467.0,6.175,23.35,0.2,7.0,19.066666666666663,0.2,71.712,79.3785,75.43285714285715,15.0,1,Red Bull Racing,87.771,4.366,12.0,88.158,-0.38700000000000045,12.0,88.522,87.771,,1,0,0.0,0
2024,22,VER,Red Bull Racing,5.0,1.0,0.0,5.0,9.0,7.733333333333333,12.666666666666666,3.0,7.5,0.8095238095238095,3.0,0.0,493.0,6.166666666666667,23.476190476190474,0.1904761904761904,7.2,18.8,0.2,95.33633333333334,109.7098201754386,107.41633055555558,9.0,0,Red Bull Racing,92.797,0.48499999999999943,6.0,94.155,-1.358000000000004,5.0,93.299,93.085,92.797,1,1,1.0,1
2024,23,VER,Red Bull Racing,1.0,0.0,0.0,16.0,25.0,7.6,11.866666666666667,3.0,9.0,0.8181818181818181,3.0,0.0,504.0,6.227272727272728,22.90909090909091,0.1818181818181818,7.4,17.6,0.2,85.72690909442626,96.85101744881972,94.2095352861944,9.727272726791606,1,Red Bull Racing,80.52,0.0,1.0,81.425,-0.9050000000000011,1.0,81.579,80.687,80.52,1,1,0.0,0
2024,24,VER,Red Bull Racing,6.0,0.0,0.0,14.0,8.0,7.866666666666666,13.0,3.0,13.0,0.782608695652174,3.0,0.0,529.0,6.3478260869565215,23.0,0.217391304347826,7.2,18.73333333333333,0.2,84.04838461567257,94.55562133136108,91.88399322384052,9.692307692299387,0,Red Bull Racing,82.945,0.3499999999999943,5.0,83.264,-0.3190000000000026,5.0,83.516,82.998,82.945,1,1,0.0,0
